Landfill_ID,Landfill_Name,Landfill_Alias,State,Address,City,County,Zipcode,Latitude,Longitude,Ownership_Type,Year_opened,Landfill_Closure_Year,Status,Current_Area,Current_Depth,Design_Capacity_tons,Waste_in_Place_tons,Annual_waste_acceptance_rate_tons
1739,Denver Regional Landfill (North),Erie Landfill,CO,1441 Weld County Road 6,Erie,Weld,80516,40.0439,-105.00414,Private,1984,1992,Closed,72.1,69,"6,319,775","6,319,775","488,973"
2437,ECD Landfill,,TX,5703 N. IH 45,Ennis,Ellis,75119,32.391,-96.6526,Private,1988,2214,Open,54.1,,"39,926,569","6,299,921","213,394"
12207,Brownsville Municipal Landfill,,TX,9000 FM 802,Brownsville,Cameron,78521,25.936,-97.385,Public,1979,2050,Open,130,,"21,663,707","6,282,225","338,263"
462,Old Dixie Highway MSW Landfill,"Dalton-Whitfield RSWMA (Rocky Face - Westside, Phases I & II) and Phases V & VI; GA Permit Nos. 155-024D(SL) & 155-033D(SL)",GA,4189 Old Dixie Highway S.E.,Dalton,Whitfield,30721,34.6516,-84.945,Public,1980,2038,Open,210.1,80,"12,981,809","6,259,098","262,696"
1721,Fountain Landfill,Broadacre Landfill,CO,10000 Squirrel Creek Road,Fountain,El Paso,80817,38.68181,-104.628676,Private,1966,2079,Open,104,,"18,458,855","6,255,778","406,826"
480,DeKalb County LF,,IL,18370 Somonauk Road,DeKalb,DeKalb,60115,41.898,-88.686,Private,1958,2058,Open,88,50,"24,258,327","6,204,969","559,033"
1831,Sandtown Landfill,Central Solid Waste Management Center (CSWMC) Landfill,DE,1107 Willow Grove Road,Felton,Kent,19943,39.0327,-75.7251,Public,1980,2036,Open,149,,"9,183,825","6,197,517","228,350"
562,Medora SLF,,IN,546 County Road 870 West,Medora,Jackson,47260,38.8671,-86.1997,Private,1971,2041,Open,89.5,80,"14,972,532","6,154,495","402,379"
614,Black Hawk County SLF (Area E),,IA,1509 East Washburn Road,Waterloo,Black Hawk,50701,42.414,-92.32758,Public,1975,2054,Open,135.4,,"9,118,438","6,153,665","185,450"
1977,North Sanitary Landfill,Pinnacle Road LF,OH,4200 Pinnacle Road,Dayton,Montgomery,45418,39.6966,-84.2544,Private,1979,1994,Closed,70,,,"6,150,000","383,288"
1707,Winnebago County Sunnyview Landfill,,WI,"100 W County Road Y
Off Highway 76",Oshkosh,Winnebago,54901,44.08261,-88.54592,Public,1989,2012,Closed,65,,"6,774,940","6,134,868","143,725"
829,Central Missouri SLF,Sedalia Landfill,MO,"24461 Oak Grove Lane
21469 Highway 50 West",Sedalia,Pettis,65301,38.7253,-93.287,Private,1972,2043,Open,51.4,60,"11,737,469","6,115,066","612,455"
623,Central Disposal Landfill,Winnebago County SLF,IA,21265 - 430th Street,Lake Mills,Winnebago,50450,43.382,-93.572,Private,1972,2152,Open,87.2,,"41,288,026","6,107,044","166,309"
144,Edom Hill Disposal Site,,CA,"70-100 Edom Hill Road
1.3 miles East of Varner Road",Desert Hot Springs,Riverside,92241,33.88141,-116.44632,Public,1967,2004,Closed,146.3,120,"6,800,000","6,100,000","483,228"
2,City of Decatur-Morgan County Regional MSW Landfill,Decatur SLF MSWLF; Morgan County Regional Landfill,AL,500 Landfill Drive,Trinity,Morgan,35673,34.6175,-87.10163,Public,1980,2050,Open,72,60,"11,360,146","6,094,528","211,214"
423,Dyer Boulevard LF,Palm Beach County LF #3 Dyer Road,FL,7301 Haverhill Road North,West Palm Beach,Palm Beach,33407,26.7819,-80.13,Public,1968,1990,Closed,62.7,,"6,080,288","6,080,288","264,600"
1837,North Wake County Landfill,North Wake Solid Waste Landfill,NC,9300 Deponie Drive,Raleigh,Wake,27614,35.908,-78.58,Public,1986,2008,Closed,105,100,,"6,060,000","367,681"
1973,Northeast Mississippi Regional Landfill,Buck Run LF,MS,2941 County Road 302,Walnut,Tippah,38683,34.9477,-88.93775,Public,2001,2024,Open,54.2,85,"6,745,268","6,036,153","558,619"
2304,Central County Solid Waste Disposal Complex,Sarasota Central Landfill Complex,FL,4000 Knights Trail Road,Nokomis,Sarasota,34275,27.201577,-82.390646,Public,1998,2055,Open,89.3,,"25,908,750","6,029,955","310,949"
514,Modern Landfill,,IL,"3521 Centreville Avenue
near IL Route 158 & Mine Haul Road",Belleville,St. Clair,62226,38.48846,-90.02839,Private,1950,1997,Closed,105,,"6,014,100","6,014,100","156,616"
2200,Foothills Environmental Landfill,,NC,2800 Cheraw Road,Lenoir,Caldwell,28645,35.915,-81.593,Private,1998,2039,Open,55,,"10,878,011","6,006,762","382,690"
359,Hartford LF,,CT,180 Leibert Road,Hartford,Hartford,06120,41.7901,-72.6514,Public,1940,2008,Closed,83,,"6,000,000","6,000,000","110,379"
465,Watts Road LF,,GA,1144 Field Road NW,Atlanta,Fulton,30318,33.7856,-84.4858,Private,1970,1987,Closed,,,,"6,000,000",
2063,South Broadway/Mesa Del Sol LF,,NM,,Albuquerque,Bernalillo,87107,34.985,-106.6383,Public,1963,1990,Closed,,,,"6,000,000",
944,HMDC 1-A LF,MSLA 1-A LF,NJ,,Kearny,Hudson,,40.784,-74.113,Public,1950,1984,Closed,,,,"5,998,800","1,350,000"
1002,Niagara Landfill,,NY,4825 River Road,Tonawanda,Erie,14150,42.999,-78.925,Private,1970,1993,Closed,,,,"5,998,800","61,503"
1614,Greater Wenatchee LF,,WA,191 Webb Road S,East Wenatchee,Douglas,98802,47.4042,-120.1704,Private,1972,2115,Open,56.4,,"41,957,519","5,998,730","323,107"
12211,Sandoval County Landfill,,NM,2708 Iris Road NE,Rio Rancho,Sandoval,87144,35.3064,-106.6284,Public,1972,2055,Open,79.8,,"11,042,040","5,996,068","179,726"
643,Reno County MSWLF,,KS,703 South Mohawk Road,Hutchinson,Reno,67501,38.04,-98,Public,1960,2033,Open,147.4,,"8,507,085","5,992,074","156,403"
833,Johnson County Landfill,Autoshred Incorporated Landfill,MO,230 SE 421,Warrensburg,Johnson,64093,38.726056,-93.667204,Private,1978,1994,Closed,,,,"5,965,432",
504,Chain of Rocks RDF,South Chain of Rocks RDF,IL,3399 W. Chain of Rocks Road,Granite City,Madison,62040,38.76235,-90.12949,Private,1973,2004,Closed,146,,"5,965,128","5,965,128","21,687"
1660,Dane County LF #2-Rodefeld,,WI,7102 U.S. Highway 12 & 18,Madison,Dane,53718,43.045,-89.254,Public,1985,2030,Open,76,70,"7,236,832","5,951,867","238,017"
113,Santa Maria Regional Landfill,City of Santa Maria Refuse Disposal Site,CA,2065 E. Main Street,Santa Maria,Santa Barbara,93454,34.9525,-120.3831,Public,1955,2027,Open,118,,"10,010,569","5,948,702","131,206"
965,Al Turi LF,,NY,73 Hartley Road,Goshen,Orange,10924,41.39763,-74.32233,Private,1963,2003,Closed,79.1,,"5,946,885","5,946,885","2,205"
1514,Caliche Canyon LF,City of Lubbock LF,TX,"8425 N. Avenue P
1 mile N of FM2641, .5 E of FM 1264",Lubbock,Lubbock,79403,33.670834,-101.86,Public,1970,2027,Open,230,,,"5,937,970","25,538"
2241,Orchard Hill SLF,Best-Way Disposal,MI,3290 Hennessey Road,Watervliet,Berrien,49098,42.17127,-86.28116,Private,1976,2055,Open,102.3,118,"20,639,329","5,922,525","262,499"
892,Maple Hill Landfill Inc.,"Teter SLF; Veolia ES Maple Hill Landfill, Inc.",MO,31226 Intrepid Road,Macon,Macon,63552,39.7341,-92.5387,Private,1976,2072,Open,61,,"14,006,472","5,915,611","143,704"
1113,New Hanover County Secure Landfill,New Hanover County LF,NC,5210 US Highway 421 North,Wilmington,New Hanover,28401,34.31948,-77.99035,Public,1979,2051,Open,191,90,"8,382,080","5,909,058","408,835"
153,"Foothill Sanitary Landfill, Inc.",San Joaquin,CA,6484 North Waverly Road,Linden,San Joaquin,95236,38.0371,-120.94489,Public,1965,2092,Open,124,,"82,797,309","5,907,525","307,577"
675,Benson Valley LF,Benson Valley Area Landfill,KY,2157 Highway 151,Frankfort,Franklin,40601,38.13136,-84.9807,Private,1971,2059,Open,68,80,"14,532,731","5,907,003","206,059"
430,Bee Ridge LF,Bee Ridge Road LF,FL,8350 Bee Ridge Road,Sarasota,Sarasota,34241,27.2958,-82.394,Public,1971,1998,Closed,220,65,"5,901,345","5,901,344","220,001"
2341,Arecibo Landfill,,PR,Carr. PR-682 Interior Sector Garrochales  Bo. Factor II,Arecibo,Arecibo,00612,18.465776,-66.621264,Public,1973,2030,Open,56.3,,,"5,898,254","226,820"
10580,Jackson-Madison County Landfill,,TN,550 Aaron Long Road,Jackson,Madison,38301,35.59,-88.876414,Private,1990,2094,Open,62.8,,"15,267,375","5,888,932","217,320"
2297,Kapaa and Kalaheo Sanitary Landfills,Kapaa LF Site No. 2,HI,"Kapaa Quarry Road
913 Kalanianaole Highway",Kailua,Honolulu,96734,21.401025,-157.77503,Public,1970,1995,Closed,,,"5,838,790","5,838,786","1,444"
1332,Bi-County LF,Clarksville/ Montgomery & Stewart County LF,TN,3212 Dover Road,Woodlawn,Montgomery,37191,36.5387,-87.5448,Public,1975,2026,Open,101.2,180,"7,694,507","5,827,525","330,057"
332,Palo Alto LF,City of Palo Alto Refuse Disposal Site; Byxbee Park SLF,CA,2830 Embarcadero Road,Palo Alto,Santa Clara,94303,37.45,-122.105,Public,1955,2011,Closed,126,,"5,825,175","5,825,175","19,286"
694,Southern Sanitation LF,Southern Waste Services LF,KY,478 Coopertown Road,Russellville,Logan,42276,36.88662,-86.91782,Private,1973,2015,Closed,43,,,"5,821,567","154,497"
1166,Crawford County Sanitary LF,,OH,5128 Lincoln Highway East,Bucyrus,Crawford,44820,40.8215,-82.869,Public,1969,2042,Open,84.5,65,"17,769,360","5,816,811","212,218"
1159,Geneva Landfill,Doherty LF,OH,4339 Tuttle Road,Geneva,Ashtabula,44041,41.793893,-80.905227,Private,1980,2104,Open,48.6,,"16,976,129","5,799,579","144,981"
1748,L.P. Gill LF,,NE,1402 Highway 20,Jackson,Dakota,68743,42.47269,-96.61456,Private,1981,2049,Open,70.4,,"12,727,177","5,796,825","266,884"
2259,Pine Tree Landfill,Sawyer Environmental Recovery Facility (SERF); Sawyer Mountain,ME,358 Emerson Mill Road,Hampden,Penobscot,04444,44.7747,-68.8663,Private,1974,2009,Closed,48.1,,,"5,787,104","413,193"
1337,Bradley County LF,,TN,282 Natures Trail,McDonald,Bradley,37353,35.157,-84.966,Public,1972,2040,Open,86.9,,"13,421,229","5,785,726","359,171"
826,Flying Cloud SLF,,MN,9813 Flying Cloud Drive,Eden Prairie,Hennepin,55347,44.82596,-93.447972,Private,1970,1988,Closed,105,,"5,760,562","5,760,562","303,188"
1601,Springfield Road LF,Nuckols Road LF,VA,10600 Fords Country Lane,Glen Allen,Henrico,23060,37.67917,-77.5661,Public,1966,2015,Closed,95,30,"6,000,000","5,750,000","100,000"
547,Jay County LF,,IN,5825 W 400 South,Portland,Jay,47371,40.376,-85.093,Private,1970,2103,Open,73.5,,"19,645,611","5,749,219","142,741"
778,Fall River Landfill,BFI Fall River Landfill,MA,1080 Airport Road,Fall River,Bristol,02720,41.751,-71.1068,Private,1940,2014,Closed,139,,"6,849,871","5,736,457","197,467"
1222,Lawton LF,City of Lawton LF,OK,8902 SW 11th Street,Lawton,Comanche,73501,34.523,-98.4,Public,1972,2025,Open,106,,,"5,733,000","189,551"
2079,Central Maui Landfill,,HI,1 Pulehu Road,Puunene,Maui,96784,20.86,-156.419,Public,1987,2039,Open,72,,"7,608,132","5,696,622","233,826"
2276,San Angelo Landfill,Trashaway San Angelo Landfill,TX,3002 Old Ballinger Highway,San Angelo,Tom Green,76905,31.5013,-100.3868,Public,1970,2035,Open,147,,"7,902,921","5,636,662","191,024"
2001,North Country Environmental Services LF,NCES Landfill & TS,NH,581 Trudeau Road,Bethlehem,Grafton,03574,44.26,-71.628,Private,1976,2021,Open,35.4,110,"5,740,981","5,624,805","346,893"
2397,Newton County Landfill,,TX,"Ebner Rice Field Drive / 2372 CR 3870
5 miles North of Hwy 12 on Hwy 87",Buna,Newton,77612,30.342953,-93.84162,Private,1998,2116,Open,70.5,,"39,184,653","5,613,443","295,742"
1425,Rhea County LF,,TN,207 Sanitary Drive,Dayton,Rhea,37321,35.56,-84.912,Public,1977,2027,Open,74.2,,"7,422,532","5,608,497","235,330"
2293,Modelfill Landfill,Worth James Landfill,AR,3817 Mabelvale Pike,Little Rock,Pulaski,72204,34.7124,-92.3318,Private,1980,2012,Closed,116,,"5,657,857","5,597,448","72,310"
1609,Tacoma City Solid Waste Facility,Tacoma LF,WA,3510 S. Mullen Street,Tacoma,Pierce,98409,47.23,-122.499,Public,1960,2012,Closed,7.5,,"6,014,715","5,588,721","72,740"
1294,Commonwealth Environmental Systems (CES) LF,CES,PA,"99 Commonwealth Road
near Route 25 and I-81",Hegins,Schuylkill,17938,40.675,-76.375,Private,1997,2022,Open,119.9,,"18,882,817","5,564,197","464,068"
835,Jefferson City Sanitary Landfill,Jefferson City Landfill Authority,MO,5605 Moreau River Access Road,Jefferson City,Cole,65101,38.5435,-92.1,Private,1979,2032,Open,71.8,84,"7,444,124","5,564,142","170,182"
2233,Waters Landfill,"City Env. Services, Inc. of Waters",MI,11375 Sherman Road,Frederic,Crawford,49733,44.855,-84.68,Private,1982,2170,Open,103.5,,"24,745,132","5,560,148","94,627"
2239,Menominee Landfill,"Michigan Environs, Inc.",MI,W6111 Elmwood Road,Menominee,Menominee,49858,45.17373,-87.62938,Private,1995,2053,Open,50,,"7,844,234","5,553,288","73,640"
408,Indian River County LF Class I,,FL,1325 74th Avenue SW,Vero Beach,Indian River,32968,27.578,-80.485,Public,1978,2068,Open,63,90,"11,613,892","5,549,847","193,671"
568,United Refuse LF,,IN,5000 Smith Road,Fort Wayne,Allen,46804,41.0387,-85.2112,Private,1969,2028,Open,61.6,,"5,983,081","5,543,278",11
1498,City of Midland MSW Landfill,Las Animas LF,TX,"7904 S. Garden City Highway
7 miles east of Midland, .5 miles NE of Hwy 158",Midland,Midland,79706,31.966801,-101.933389,Public,1985,2078,Open,145.4,,"15,930,097","5,533,880","363,154"
11682,Volunteer Regional Landfill,,TN,"300 Roberta Lane
off Bear Creek Road",Oneida,Scott,37841,36.551,-84.486,Private,2000,2041,Open,42.5,,"11,943,300","5,519,507","285,847"
2238,Manistee County LF,Harlands Sanitary Landfill,MI,3890 Camp Road,Manistee,Manistee,49660,44.1757,-86.26532,Private,1973,2074,Open,68.6,,"13,243,098","5,512,689","200,296"
20796,Former Town of Babylon Landfill,,NY,185 Edison Avenue,West Babylon,Suffolk,11704,40.732333,-73.381333,Public,1940,1989,Closed,,,"5,512,500","5,512,500","110,250"
1778,City of Garland Castle Drive Landfill,Garland Landfill; Castle Drive Landfill,TX,3637 Castle Drive,Garland,Dallas,75040,32.935001,-96.583334,Public,1978,2003,Closed,141.4,53,"5,507,958","5,507,951","211,844"
349,All Purpose Landfill,Santa Clara County LF; City of Santa Clara LF,CA,5401 Lafayette Street,Santa Clara,Santa Clara,95054,37.41639,-121.97056,Public,1962,1996,Closed,210,,"5,501,512","5,501,512","18,742"
346,Sheldon-Arleta LF,,CA,12455 Wicks Street,Sun Valley,Los Angeles,91352,34.2263,-118.4044,Public,1962,1974,Closed,,,,"5,500,000",0
11862,Cefe Valenzuela Landfill,,TX,2397 County Road 20,Robstown,Nueces,78380,27.636667,-97.568056,Public,2007,2095,Open,1620,,"67,142,250","5,412,610","441,252"
433,New River Regional LF,,FL,24276 NE 157th Street,Raiford,Union,32083,30.0932,-82.2052,Public,1992,2025,Open,77.3,,"6,058,444","5,408,895","292,535"
415,Baseline Landfill,Marion County Landfill,FL,5601 SE 66th Street,Ocala,Marion,34480,29.123,-82.06,Public,1970,2020,Closed,81,90,,"5,407,281","142,801"
2175,Pickles Butte SLF,,ID,15500 Missouri Avenue,Nampa,Canyon,83686,43.493,-116.704,Public,1983,2035,Open,55,,"9,506,240","5,402,843","302,428"
1098,Iredell County LF,,NC,354 Twin Oaks Road,Statesville,Iredell,28625,35.7768,-80.8244,Public,1978,2038,Open,58,,"8,636,792","5,389,845","210,738"
507,Rochelle Municipal #2,,IL,6513 South Mulford Road,Rochelle,Ogle,61068,41.926,-88.997,Public,1972,2080,Open,65.1,70,"9,696,902","5,372,301","119,458"
986,Chemung County Landfill,Chemung County SWMD SLF,NY,1488 County Road 60,Elmira,Chemung,14901,42.037,-76.682,Public,1973,2032,Open,63.5,60,"12,712,701","5,360,469","321,356"
1782,Cinder Lake MSW LF,,AZ,6770 E. Cinder Lake Landfill Road,Flagstaff,Coconino,86004,35.307,-111.517,Public,1965,2054,Open,110,50,"15,126,817","5,344,751","93,598"
1848,Enoree Landfill,,SC,1311 Anderson Ridge Road,Greer,Greenville,29651,34.80122,-82.1847,Public,1991,2007,Closed,90.9,60,,"5,334,538","52,087"
2105,Three Rivers Regional Subtitle D MSWLF,Aiken County Subtitle D LF,SC,9900 Atomic Road Savannah River Site,Jackson,Aiken,29831,33.3563,-81.80951,Public,1998,2071,Open,85,80,"28,665,000","5,314,642","298,655"
10100,Southbridge Recycling & Disposal Park,Southbridge LF,MA,165 Barefoot Road,Southbridge,Worcester,01550,42.10691,-72.0324,Public,1981,2018,Closed,40.2,,"6,000,000","5,305,992","309,851"
10141,Mission Canyon Landfill,Mission Canyon #1-3,CA,1801 & 2501 North Sepulveda Boulevard,Los Angeles,Los Angeles,90049,34.1102,-118.4824,Public,1960,1965,Closed,110,104,"5,300,000","5,300,000","1,060,000"
699,West Daviess County Landfill,Daviess County LF,KY,7772 Hwy 815,Owensboro,Daviess,42301,37.667,-87.28,Public,1972,2046,Open,50,80,"9,401,610","5,291,333","511,110"
679,Rumpke/Montgomery County LF,Mt. Sterling LF,KY,"30 Larison Road
8 mi. S. of Mt. Sterling off of KY Rt. 11",Jeffersonville,Montgomery,40337,37.9506,-83.9529,Private,1973,2035,Open,63.4,,"8,312,659","5,277,706","279,194"
935,Carson City Sanitary Landfill,Ormsby SLF,NV,"7001 Highway 50 E
3600 Flint Drive",Carson City,Carson City,89701,39.192,-119.675,Public,1965,,Open,,,"9,564,000","5,276,832","201,341"
12212,West Texas Region Disposal Facility,,TX,"17304 North FM 2528
INT of FM 597 & FM 2528",Abernathy,Lubbock,79311,33.815,-101.933,Public,1999,2230,Open,80,,"45,259,929","5,252,582","297,999"
20181,Douglas County Landfill,State Street Landfill,NE,12608 State Street,Omaha,Douglas,68142,41.3357,-96.1101,Public,1973,1989,Closed,123,110,"5,224,710","5,224,710","407,315"
971,Monroe Livingston SLF,,NY,1241 South Road,Scottsville,Livingston,14546,42.9903,-77.7937,Private,1965,1989,Closed,55,,,"5,212,000","505,589"
1931,Fajardo Municipal Landfill,,PR,"Road 982 km 4.9, Bo. Demajagua",Fajardo,Fajardo,00740,18.291343,-65.679315,Public,1971,2022,Open,63.5,,"5,354,361","5,211,904","179,816"
20795,City of Gloversville Landfill,,NY,E. Fulton Street Extension (Route 29A),Gloversville,Fulton,12078,43.048833,-74.310667,Public,1900,1989,Closed,,,"5,209,974","5,209,974","127,339"
1190,Pike Sanitation LF,,OH,11775 State Route 220 E,Waverly,Pike,45690,39.08577,-82.96376,Private,1987,2063,Open,48,,"20,649,694","5,207,302","319,029"
2199,Upper Piedmont Regional Landfill,Upper Piedmont Environmental Landfill,NC,9650 Oxford Road,Rougemont,Person,27572,36.324,-78.832,Private,1997,2057,Open,50.2,,"19,169,386","5,202,699","240,739"
999,Clinton County Regional Landfill,Schuyler Falls LF; Clinton County Landfill,NY,286 Sand Road,Morrisonville,Clinton,12962,44.691,-73.594,Public,1977,2035,Open,73.5,,"9,627,227","5,193,487","265,661"
1059,Blackburn SLF,Catawba County LF,NC,4017 Rocky Ford Road,Newton,Catawba,28658,35.6077,-81.31,Public,1981,2075,Open,134,,"16,537,500","5,188,774","200,201"
1035,Edgemere SLF,,NY,51st and Almeda Street,Far Rockaway,Queens,11691,40.6025,-73.78,Public,1938,1991,Closed,118,60,"5,187,263","5,187,042","173,203"
10620,South Wake LF (New),,NC,6300 Old Smithfield Road,Apex,Wake,27539-5353,35.675,-78.85,Public,2008,2100,Open,80,40,"18,317,721","5,183,596","532,151"
1216,Fowler LF,,OH,SR 305 & Warren Road,Fowler Township,Trumbull,44410,41.316,-80.627,Private,1959,1990,Closed,,,,"5,167,297","166,687"
25,Jefferson County LF No. 1,Mt. Olive SLF MSWLF,AL,101 Barber Boulevard,Gardendale,Jefferson,35071,33.711,-86.873,Public,1982,2057,Open,70.4,,"19,347,893","5,167,255","420,253"
2207,City of Charleston Landfill,,WV,741 South Park Road,Charleston,Kanawha,25304,38.31279,-81.61854,Public,1971,2027,Open,80.8,,"5,937,117","5,163,372","186,056"
23,Cedar Hill Landfill,"Harmons SLF MSWLF, Urban Sanitation Corporation SLF",AL,1319 N. Business Creek Road,Ragland,St. Clair,35131,33.68345,-86.25272,Private,1975,2353,Open,50,100,"61,657,070","5,156,207","198,278"
360,Manchester LF,,CT,"1 Landfill Way
311 Olcott Street",Manchester,Hartford,06040,41.7684,-72.5604,Public,1955,2025,Open,66,,,"5,150,133","191,886"
1478,CSC Disposal and Landfill,,TX,101 Republic Way,Avalon,Ellis,76623,32.223334,-96.787501,Private,1980,3000,Open,100,,"30,376,101","5,141,833",53
510,"Quad Cities LF Phases 1, 2, & 3",Milan LF,IL,13606 Knoxville Road,Milan,Rock Island,61264,41.3825,-90.5128,Private,1983,1999,Closed,74,,"5,128,391","5,128,385","301,670"
2109,Berkeley County Subtitle D LF,Berkeley County LF,SC,555 Oakley Road,Moncks Corner,Berkeley,29461,33.1325,-80.04275,Public,1976,2037,Open,40,85,,"5,118,465","292,076"
847,St. Joseph City SLF,,MO,9431 50th Road SE,St. Joseph,Buchanan,64507,39.6714,-94.773,Public,1978,2070,Open,87,100,"10,854,146","5,107,968","197,061"
1678,Marathon County Landfill,Area A and Area B,WI,18500 East Highway 29,Ringle,Marathon,54471,44.890439,-89.384867,Public,1981,2026,Open,35,39,"6,578,960","5,074,697","204,948"
2204,Three Corners Landfill,,AL,2205 County Road 6,Piedmont,Cherokee,36272,33.9962,-85.7254,Private,1998,2142,Open,67,,"39,848,970","5,067,552","518,009"
1697,Janesville City/Rock County Landfill,,WI,525 Blackbridge Road,Janesville,Rock,53545,42.7046,-89.0218,Public,1985,2027,Open,70.2,80,"6,869,577","5,055,078","169,740"
45,Anderson Landfill,Anderson Solid Waste Disposal Site,CA,18703 Cambridge Road,Anderson,Shasta,96007,40.45,-122.283334,Private,1977,2079,Open,76.2,,"16,367,311","5,023,094","832,456"
336,Marsh Road LF,"Menlo Park LF, Bayfront Park LF",CA,"1600 Marsh Road
North End Of Marsh Road at Bayfront Expwy",Menlo Park,San Mateo,94025,37.4929,-122.1759,Public,1960,1982,Closed,,,,"5,000,000","272,000"
12102,I-66 Landfill,Mt. Murtaugh,VA,4618 West Ox Road,Fairfax,Fairfax,22030,38.852,-77.381,Public,1964,1983,Closed,110,75,,"5,000,000",
1640,Leichner LF,,WA,9411 NE 94th Avenue,Vancouver,Clark,98662,45.6903,-122.5758,Private,1935,1991,Closed,74,,,"5,000,000",
1706,Winnebago County Snell Road Landfill,,WI,"3390 Walter Street
1955 West Snell Road",Oshkosh,Winnebago,54904,44.06,-88.565,Public,1968,1989,Closed,94.7,,,"5,000,000","26,754"
1075,Cumberland County Ann Street Landfill,Cumberland County LF,NC,698 Ann Street,Fayetteville,Cumberland,28301,35.065,-78.868,Public,1980,2024,Open,126.3,,,"4,998,230","159,281"
159,Geer Road SLF,,CA,750 Geer Road,Modesto,Stanislaus,95357,37.62609,-120.85,Public,1970,1990,Closed,144,,"4,984,513","4,984,513","51,818"
1821,City of Wichita Falls LF,,TX,10984 Wiley Road,Wichita Falls,Wichita,76307,33.87365,-98.65477,Public,1981,2278,Open,155,,"28,504,878","4,981,592","155,100"
